INDEX;NAME;SHIRTNAME;JAPANESE PLAYER NAME;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
67940;BEHRENGAUNA;BEHRENGAUNA;???????;2;0;29;Germany;R;77;181;6;7;6;A;238;7;0;1;1;0;1;1;1;0;1;0;0;0;0;0;SWP;82;92;75;88;90;78;89;75;84;82;83;90;50;88;78;82;80;78;82;86;76;85;95;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;Default;0;131;0;4322;28;0;0;0;3;1;1;1;0;0;;4;ALEMANHA CLÁSSICA
67941;REWTELIZE;REWTELIZE;?????;2;0;24;Germany;R;79;182;4;5;5;C;48;7;0;0;0;0;0;0;0;0;0;1;1;1;1;0;SS;90;40;76;87;83;79;82;78;90;75;73;85;50;83;83;90;87;80;78;85;77;78;75;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4320;21;0;0;0;2;1;1;1;0;0;;11;ALEMANHA CLÁSSICA
67946;MJARNIE;MJARNIE;?????;2;0;28;Germany;R;80;176;7;7;7;B;96;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;95;22;92;68;66;66;64;65;98;63;62;67;50;98;78;75;77;76;74;75;85;82;85;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;1;Default;0;131;0;4245;25;0;0;0;2;1;1;1;0;0;;13;ALEMANHA CLÁSSICA
67948;BURCKLAND;BURCKLAND;??????;2;0;29;Germany;R;88;188;7;5;5;A;158;6;0;0;1;0;0;1;0;0;0;0;0;0;0;0;CB;62;89;80;76;76;77;78;76;71;72;70;77;50;82;76;74;78;88;81;76;76;86;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4243;18;0;0;0;1;1;1;1;0;0;;6;ALEMANHA CLÁSSICA
67949;BNARCK;BNARCK;????;2;0;28;Germany;R;72;176;8;8;8;A;254;6;0;1;0;1;1;1;0;1;1;0;0;0;0;0;LB;78;72;74;83;82;76;98;80;83;95;93;80;50;71;76;77;76;79;89;89;84;82;95;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4323;18;0;0;0;1;2;1;1;0;0;;3;ALEMANHA CLÁSSICA
67955;LISAGAWSKI;LISAGAWSKI;??????;2;0;26;Germany;R;64;168;5;7;7;B;48;6;0;0;0;0;0;0;0;0;1;1;0;1;1;0;RWF;82;47;74;97;84;85;85;86;87;88;86;95;50;80;92;95;88;70;81;91;73;77;75;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4314;18;0;0;0;4;1;1;1;0;0;;7;ALEMANHA CLÁSSICA
67956;VAUNER;VAUNER;?????;2;0;30;Germany;R;71;177;7;6;5;A;160;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;88;46;88;76;80;77;78;76;87;58;57;78;50;97;90;81;85;75;82;79;87;80;84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;1;1;Default;0;131;0;4320;20;0;0;0;2;1;1;1;0;0;;9;ALEMANHA CLÁSSICA
67958;LEMON;LEMON;???;2;0;20;Brazil;R;76;180;5;3;3;A;197;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;86;55;56;57;58;56;57;45;45;45;72;87;90;74;54;72;75;55;72;86;77;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4271;18;0;0;0;1;1;1;1;0;0;;12;BRASIL CLÁSSICO
67963;TOR SERINA;TOR SERINA;??? ????;2;0;27;Brazil;R;73;181;8;5;5;B;249;6;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;72;78;78;83;86;83;85;81;76;63;65;79;50;82;75;82;84;79;92;85;75;86;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;4;1;Default;0;131;0;4320;19;0;0;0;1;1;1;1;0;0;MASTERLEAGUE HIDE1;10;
67964;FUHREN;FUHREN;????;2;0;28;Brazil;R;73;183;7;7;6;A;234;7;0;0;0;0;0;0;1;0;0;1;0;0;0;0;AMF;84;68;75;90;93;87;90;84;80;75;67;88;50;79;81;77;83;81;85;81;77;80;93;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;2;1;1;Default;0;131;0;4239;23;0;0;0;3;2;1;1;0;0;MASTERLEAGUE HIDE1;24;
67965;SOLQUERAS;SOLQUERAS;?????;2;0;28;Brazil;R;79;192;4;7;7;A;12;7;0;0;0;0;0;0;0;0;0;1;0;0;1;0;AMF;85;48;80;93;95;90;91;87;82;83;82;92;50;76;77;77;83;82;74;92;75;90;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;2;4;1;Default;0;131;0;4322;18;0;0;0;3;2;1;1;0;0;MASTERLEAGUE HIDE2;27;
67966;ZILRE;ZILRE;???;2;0;29;Brazil;R;69;172;4;5;5;C;250;7;0;0;0;0;0;0;0;0;0;1;0;0;1;0;AMF;87;45;83;95;96;78;94;78;90;98;98;95;50;85;84;82;82;74;75;82;78;80;85;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;Default;0;131;0;4245;21;0;0;0;2;7;1;1;12;0;;8;BRASIL CLÁSSICO
67967;LIDOANHO;LIDOANHO;??????;2;0;28;Brazil;L;73;169;7;5;2;A;92;7;0;0;0;0;0;0;0;0;0;1;1;0;1;0;AMF;91;53;65;96;92;82;90;85;83;97;96;95;50;76;85;77;77;72;74;97;68;78;85;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;1;4;1;Default;0;131;0;4245;18;0;0;0;4;8;1;1;0;0;MASTERLEAGUE HIDE2;19;
67968;CAMRE;CAMRE;???;2;0;25;Brazil;R;76;182;6;6;5;B;167;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;93;38;93;83;82;83;78;76;92;77;78;84;50;87;82;88;85;80;82;86;89;78;78;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Default;0;131;0;4320;27;0;0;0;1;1;1;1;0;0;;17;BRASIL CLÁSSICO
67975;PALM;PALM;???;2;0;29;Brazil;R;73;173;5;8;7;B;206;7;0;0;0;0;0;0;0;0;0;1;0;0;1;1;SS;98;25;88;95;86;72;85;71;95;85;83;96;50;92;88;85;83;75;70;80;93;82;75;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;6;1;Default;0;131;0;4311;24;0;0;0;4;8;1;1;0;0;;10;BRASIL CLÁSSICO
67980;PULZATO;PULZATO;?????;2;0;28;Argentina;R;80;182;6;3;3;B;90;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;92;55;53;52;59;52;63;45;45;45;53;88;90;74;53;75;78;60;73;82;72;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4322;0;0;0;0;1;1;1;1;0;0;;16;ARGENTINA CLÁSSICA
67981;RUNZAL;RUNZAL;????;2;0;24;Argentina;R;82;183;7;5;5;B;180;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;65;92;90;75;76;79;75;74;71;65;63;76;50;85;74;76;77;86;83;75;89;88;75;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4245;19;0;0;0;1;1;1;1;0;0;;6;ARGENTINA CLÁSSICA
67984;CURALLE;CURALLE;?????;2;0;25;Argentina;R;72;176;5;5;5;A;71;4;0;0;1;1;1;1;0;0;0;0;0;0;0;0;RB;72;78;74;76;78;70;80;71;66;65;64;77;50;78;76;73;75;78;83;73;76;75;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4322;27;0;0;0;1;1;1;1;0;0;;23;ARGENTINA CLÁSSICA
67985;BARENQUA;BARENQUA;????;2;0;23;Argentina;R;82;186;6;5;5;A;180;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;DMF;66;82;70;73;83;76;84;77;68;75;62;77;50;75;67;70;73;84;89;81;73;83;88;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4245;21;0;0;0;1;1;1;1;0;0;;2;ARGENTINA CLÁSSICA
67989;MALGANI;MALGANI;?????;2;0;25;Argentina;L;70;164;3;3;2;C;84;7;0;0;0;0;0;0;0;0;0;1;0;0;1;0;SS;98;20;86;98;92;82;88;81;90;96;95;98;50;85;93;98;82;85;75;82;80;78;80;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Default;0;131;0;4245;21;0;0;0;4;2;1;1;0;26;;10;ARGENTINA CLÁSSICA
67990;BAZQUENI;BAZQUENI;?????;2;0;30;Argentina;R;84;188;6;5;5;A;15;6;0;0;0;0;0;0;0;0;0;1;0;0;1;1;CF;87;53;80;82;81;78;79;74;84;77;77;83;50;78;72;72;80;86;85;88;78;83;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2;1;1;Default;0;131;0;4322;20;0;0;0;1;1;1;1;0;0;;20;ARGENTINA CLÁSSICA
67991;PALTEZA;PALTEZA;????;2;0;25;Argentina;L;71;174;8;7;5;A;26;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SWP;72;95;92;78;82;75;83;76;75;88;85;82;50;85;77;74;75;80;85;85;95;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;Default;0;131;0;4261;27;0;0;0;1;1;1;1;0;0;;15;ARGENTINA CLÁSSICA
67995;ANLLEROZ;ANLLEROZ;??????;2;0;25;Argentina;R;62;168;7;5;5;A;165;7;0;0;0;0;0;1;1;0;0;1;0;0;0;0;CMF;75;74;66;90;89;75;85;76;73;76;84;86;50;82;87;73;76;66;85;73;75;85;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;1;Default;0;131;0;4272;26;0;0;0;2;1;1;1;0;0;;1;ARGENTINA CLÁSSICA
67996;CALASSI;CALASSI;????;2;0;23;Argentina;L;70;170;6;4;4;B;169;5;0;1;1;0;0;1;0;0;0;0;0;0;0;0;DMF;67;78;72;81;82;73;81;71;66;65;67;78;50;82;72;74;75;83;83;77;76;85;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4322;26;0;0;0;1;1;1;1;0;0;;17;ARGENTINA CLÁSSICA
67999;DIORAZ;DIORAZ;?????;2;0;22;Argentina;L;67;171;5;4;4;A;70;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;CF;86;34;83;83;76;77;73;75;89;58;56;87;50;84;85;82;77;73;76;82;85;73;70;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Default;0;131;0;4245;22;0;0;0;2;1;1;1;0;0;;18;ARGENTINA CLÁSSICA
68000;QUERANT;QUERANT;????;2;0;23;Argentina;L;80;180;5;7;5;B;4;7;0;0;0;0;0;0;0;1;1;0;1;1;1;1;CF;85;38;88;82;77;72;75;76;92;80;83;85;50;85;82;85;82;83;80;83;85;80;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4245;26;0;0;0;2;1;1;1;0;0;;11;ARGENTINA CLÁSSICA
68001;FEREM;FEREM;?????;2;0;28;Argentina;R;80;183;6;3;3;B;134;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;94;55;52;54;56;56;58;45;45;45;53;85;95;77;51;72;78;65;74;80;78;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4281;21;0;0;0;1;1;1;1;0;0;;7;ARGENTINA CLÁSSICA
68068;VAN OOIDORK;VAN OOIDORK;??? ??????;2;0;33;Netherlands;R;85;193;5;5;5;B;211;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;84;40;86;76;72;71;73;77;83;93;87;85;50;76;72;73;76;91;75;84;75;68;70;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;1;Default;0;131;0;4294;26;0;0;0;1;4;1;1;0;0;;19;HOLANDA CLÁSSICA
68112;YOTO;YOTO;??;2;0;32;Nigeria;R;85;188;4;4;4;C;58;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;55;82;75;74;74;73;76;72;64;62;61;74;50;77;76;76;84;83;77;76;84;77;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Default;0;131;0;4360;19;0;0;0;1;1;1;1;0;0;;2;NIGÉRIA
68235;TYLASETZK;TYLASETZK;?????;2;0;33;Ukraine;R;70;181;7;4;4;A;92;4;0;1;1;0;1;1;1;0;0;0;0;0;0;0;DMF;65;78;74;74;75;80;75;80;65;75;76;76;50;78;66;70;73;78;87;85;80;83;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4503;20;0;0;1;1;8;1;1;0;0;;4;UCRÂNIA
68253;DOTAN;DOTAN;????;2;0;30;Usa;R;72;173;6;5;5;B;63;5;0;0;0;0;0;0;0;1;1;1;0;0;1;0;SS;82;40;72;81;81;73;80;72;82;78;75;81;50;80;84;90;90;69;79;74;76;75;75;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4340;20;1;0;0;2;2;1;1;2;0;;10;ESTADOS UNIDOS
68297;DALE;DALE;??;2;0;35;Senegal;R;71;177;6;5;5;A;150;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;LB;65;71;70;70;70;69;70;73;65;62;67;68;50;78;76;78;80;76;83;76;75;75;71;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Default;0;131;0;4209;27;0;0;0;1;1;1;1;17;0;;17;SENEGAL
68310;BENUKI;BENUKI;???;2;0;22;Northern Ireland;R;65;174;3;7;5;B;82;7;0;0;0;0;0;0;0;0;0;0;1;1;0;1;RWF;94;30;80;97;87;68;95;69;88;78;90;96;50;84;87;96;86;64;68;82;79;63;60;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4224;21;0;0;0;1;1;1;1;0;0;MASTERLEAGUE HIDE1;30;
68312;TREMARZ;TREMARZ;?????;2;0;32;France;R;80;182;6;5;5;A;92;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SWP;65;94;80;79;79;76;78;77;67;73;63;76;50;83;78;77;76;84;78;70;84;87;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Default;0;131;0;4324;21;0;0;0;1;1;1;1;0;0;;18;FRANÇA CLÁSSICA
68319;PROQUINEI;PROQUINEI;????;2;0;29;France;R;73;179;5;6;5;C;1;7;0;0;0;0;0;0;0;0;0;1;0;0;1;0;AMF;90;32;83;95;96;78;95;80;95;98;97;95;50;85;85;82;82;72;73;82;85;85;90;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;Default;0;131;0;4323;18;0;0;0;3;1;1;1;0;0;;23;FRANÇA CLÁSSICA
68320;PUTAM;PUTAM;????;2;0;22;France;R;72;176;6;6;6;A;180;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;92;38;87;85;84;79;79;78;94;87;89;91;50;90;84;83;83;72;78;82;80;76;84;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4320;21;0;0;0;1;1;1;1;0;0;;22;FRANÇA CLÁSSICA
68321;CALCOMA;CALCOMA;????;2;0;28;France;R;88;188;5;6;6;A;15;7;0;0;0;0;0;0;0;0;0;1;0;0;1;1;SS;92;50;87;93;90;86;87;88;88;75;79;95;50;85;73;85;84;90;74;89;74;88;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4272;23;0;0;0;2;1;1;1;0;0;;20;FRANÇA CLÁSSICA
68333;ZORU;ZORU;????;2;0;40;Italy;R;78;182;8;4;4;A;224;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;97;55;53;50;58;46;56;45;45;45;41;96;90;77;50;63;84;55;72;86;97;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4263;21;0;0;0;1;1;1;1;0;0;;1;ITÁLIA CLÁSSICA
68339;TAUGANI;TAUGANI;????;2;0;27;Italy;R;70;178;7;8;8;B;138;7;0;0;1;1;1;1;1;0;0;0;0;0;0;0;CMF;75;75;87;83;83;76;83;77;77;75;72;78;50;87;79;78;78;79;90;84;85;85;90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;3;1;1;Default;0;131;0;4261;20;0;0;0;1;8;1;1;0;0;;14;ITÁLIA CLÁSSICA
68343;LOGGU;LOGGU;???;2;0;25;Italy;R;66;174;4;5;5;C;102;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;CF;92;35;87;82;75;67;74;68;93;72;75;82;50;95;84;82;80;72;75;76;82;75;80;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4323;26;0;0;0;1;1;1;1;0;0;;20;ITÁLIA CLÁSSICA
68344;BAROINI;BAROINI;????;2;0;30;Italy;R;70;176;6;7;6;B;220;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;SWP;74;98;77;80;81;80;83;75;73;65;67;85;50;95;83;76;80;86;86;78;80;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;Default;0;131;0;4323;20;0;0;0;2;1;1;1;0;0;;6;ITÁLIA CLÁSSICA
68346;BENBOLI;BENBOLI;????;2;0;26;Italy;R;74;184;5;5;5;B;12;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;63;96;85;75;75;72;77;73;63;60;62;70;50;86;83;71;74;85;81;76;95;92;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4323;28;0;0;0;3;1;1;1;0;0;;2;ITÁLIA CLÁSSICA
68350;RICCHINI;RICCHINI;?????;2;0;25;Italy;L;78;180;3;4;3;C;52;7;0;0;0;0;0;0;0;0;0;0;1;0;0;1;CF;94;32;92;83;74;68;72;66;92;75;70;82;50;85;76;80;83;83;74;83;80;80;73;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4308;19;0;0;0;1;8;1;1;0;0;;15;ITÁLIA CLÁSSICA
68352;MAROGHI;MAROGHI;?????;2;0;25;Italy;R;78;179;5;7;5;A;158;6;0;0;0;0;0;0;0;0;0;1;1;1;1;0;SS;88;52;71;90;89;82;86;77;87;82;84;93;50;85;82;83;78;70;73;81;67;86;82;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4263;19;0;0;0;1;2;1;1;0;0;;18;ITÁLIA CLÁSSICA
68354;ZERVBO;ZERVBO;????;2;0;30;Italy;R;84;188;5;2;2;A;160;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;93;55;54;54;60;55;62;45;45;45;55;94;91;73;53;71;83;55;72;85;85;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4261;21;0;0;0;4;1;1;1;0;0;;22;ITÁLIA CLÁSSICA
68355;SHELEARN;SHELEARN;?????;2;0;36;England;R;81;183;8;2;2;A;230;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;96;50;49;47;53;50;70;45;45;45;44;97;90;64;49;63;78;57;70;75;85;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4320;18;0;0;0;1;1;1;1;0;0;;1;INGLATERRA CLÁSSICA
68358;SALTON;SALTON;????;2;0;27;England;L;70;173;7;4;4;B;4;6;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;74;73;80;76;75;72;77;74;60;62;66;75;50;83;75;78;82;78;85;76;78;84;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;1;1;Default;0;131;0;4263;26;0;0;0;1;1;1;1;0;0;;17;INGLATERRA CLÁSSICA
