INDEX;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
56238;2;0;19;Peru;R;68;185;3;5;5;A;54;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;57;62;68;69;69;65;67;71;59;59;63;69;50;71;70;69;75;75;76;72;74;64;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Default;0;131;0;4512;23;0;0;0;1;1;1;1;0;0;CARIZUPELLO;2;
56239;2;0;24;Uruguay;R;75;180;5;4;4;A;52;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;75;39;47;48;50;48;55;39;39;39;48;77;78;69;48;68;79;62;75;79;68;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4540;26;0;0;0;1;1;1;3;0;0;MARRIBOHUA;1;
56240;2;0;20;Uruguay;R;82;181;5;5;5;A;3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;RB;59;71;72;68;66;73;67;71;51;58;61;68;50;75;74;71;74;78;78;73;78;72;69;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4340;25;0;0;0;1;1;1;1;0;0;MARRIBOHUA;2;
56241;2;0;27;Argentina;L;79;180;5;4;4;A;96;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;CB;52;73;72;71;67;71;72;75;52;59;60;69;50;77;69;67;71;82;76;76;77;73;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;131;0;4273;19;0;0;0;1;1;1;1;0;0;MARRIBOHUA;6;
56242;2;0;25;Uruguay;R;78;182;4;5;5;A;42;2;0;0;0;1;1;0;0;1;1;0;0;0;0;0;RB;66;62;67;74;66;73;70;71;63;61;63;71;50;71;77;80;82;78;83;76;76;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Default;0;131;0;4373;26;0;0;0;1;1;1;1;0;0;MARRIBOHUA;21;
56243;2;0;26;Uruguay;L;72;176;4;4;4;A;48;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;LB;66;61;69;74;72;71;75;71;66;65;72;75;50;69;78;70;77;74;78;75;74;65;65;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4427;24;0;0;0;1;1;1;1;0;0;MARRIBOHUA;20;
56244;2;0;37;Uruguay;R;73;184;5;5;5;A;47;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;DMF;63;68;73;75;71;70;74;71;64;64;61;75;50;77;73;71;76;81;78;80;75;73;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4487;23;0;0;0;1;1;1;1;0;0;MARRIBOHUA;23;
56245;2;0;23;Uruguay;R;71;170;5;5;5;A;48;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;61;67;67;71;72;68;71;69;62;60;64;72;50;80;76;70;76;73;81;73;75;67;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;131;0;4427;25;0;0;0;1;1;1;1;0;0;MARRIBOHUA;15;
56246;2;0;27;Uruguay;R;72;182;5;5;4;A;3;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;DMF;63;63;69;73;70;69;70;70;63;61;64;74;50;74;75;72;75;75;79;74;75;68;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4512;23;0;0;0;1;1;1;1;0;0;MARRIBOHUA;5;
56247;2;0;34;Uruguay;L;67;167;4;8;8;B;248;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;SS;74;49;65;79;78;74;77;74;78;72;70;81;50;73;75;81;84;71;78;78;75;65;62;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;6;1;Default;0;131;0;4292;18;0;0;0;1;1;1;1;0;0;MARRIBOHUA;11;
56248;2;0;22;Uruguay;L;73;176;4;4;4;A;80;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;SS;69;40;68;77;71;69;76;78;66;77;79;77;50;71;76;76;76;74;76;76;73;70;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4427;28;0;0;0;1;2;1;1;0;0;MARRIBOHUA;10;
56249;2;0;22;Uruguay;R;99;188;4;5;5;A;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;72;33;77;69;65;65;64;64;70;54;54;70;50;74;67;66;76;86;73;80;73;68;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;3;1;Default;0;131;0;4516;24;0;0;0;1;1;1;1;0;0;MARRIBOHUA;25;
56250;2;0;29;Uruguay;R;78;182;5;4;4;A;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;73;48;53;57;61;59;63;43;47;42;53;74;83;71;53;70;78;60;77;78;70;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4540;0;0;0;0;1;1;1;3;0;0;MARRIBOHUA;12;
56251;2;0;20;Uruguay;R;82;179;3;4;4;A;48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;69;42;56;49;55;56;56;40;40;47;50;72;80;67;55;65;78;55;75;79;61;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Default;0;131;0;4528;18;0;0;0;1;1;1;3;0;0;MARRIBOHUA;17;
56252;2;0;24;Uruguay;R;83;191;4;5;5;A;52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;49;68;76;66;64;64;64;71;53;58;51;66;50;74;67;66;73;83;74;75;72;68;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Default;0;131;0;4373;24;0;0;0;1;1;1;1;0;0;MARRIBOHUA;4;
56253;2;0;23;Uruguay;R;79;185;4;5;5;A;42;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;55;71;77;67;65;68;67;69;57;59;54;68;50;76;70;72;75;82;75;79;78;71;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;131;0;4539;26;0;0;0;1;1;1;1;0;0;MARRIBOHUA;22;
56254;2;0;21;Uruguay;R;72;172;3;5;5;A;42;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;RB;62;62;66;69;67;65;65;68;59;59;65;69;50;70;74;72;75;71;78;68;72;65;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4340;26;0;0;0;1;1;1;1;0;0;MARRIBOHUA;14;
56255;2;0;22;Uruguay;R;74;167;4;5;5;A;57;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;CMF;62;62;65;66;68;69;65;69;62;64;60;72;50;78;73;66;74;77;75;73;77;69;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;1;Default;0;131;0;4516;22;0;0;0;1;1;1;1;0;0;MARRIBOHUA;7;
56256;2;0;19;Uruguay;R;71;180;4;5;5;A;80;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;CMF;62;64;68;73;70;73;71;66;60;59;54;72;50;73;75;74;77;75;78;77;73;68;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4320;25;0;0;0;1;1;1;1;0;0;MARRIBOHUA;19;
56257;2;0;19;Uruguay;R;71;179;4;5;5;A;65;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;RMF;67;42;68;75;73;71;72;75;64;69;72;76;50;73;80;75;83;68;75;71;81;68;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;1;Default;0;131;0;4360;25;0;0;0;1;1;1;1;0;0;MARRIBOHUA;8;
56258;2;0;19;Brazil;R;80;180;3;5;5;A;48;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;AMF;62;29;62;77;73;69;72;67;65;71;69;77;50;68;76;73;76;68;72;73;75;63;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;4;1;Default;0;131;0;4373;20;0;0;0;1;1;1;1;0;0;MARRIBOHUA;24;
56259;2;0;23;Uruguay;L;68;171;4;5;4;A;52;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;SS;72;43;74;73;66;65;65;68;69;61;64;74;50;75;82;74;77;72;78;73;83;67;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Default;0;131;0;4512;18;0;0;0;1;1;1;1;0;0;MARRIBOHUA;9;
56260;2;0;26;Uruguay;R;68;173;4;5;5;A;56;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;SS;70;42;65;75;71;65;70;66;73;62;59;77;50;75;80;77;80;71;77;72;74;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Default;0;131;0;4487;18;0;0;0;1;1;1;1;0;0;MARRIBOHUA;18;
56261;2;0;34;Uruguay;R;83;189;5;5;5;A;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;72;34;82;64;66;63;62;65;72;61;54;71;50;74;66;63;72;85;73;76;80;68;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2;1;1;Default;0;131;0;4340;18;0;0;0;1;1;1;1;0;0;MARRIBOHUA;16;
56262;2;0;18;Uruguay;L;74;183;3;4;4;A;80;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;51;63;74;69;69;67;69;72;57;49;54;72;50;73;70;70;76;75;75;76;72;63;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4420;22;0;0;0;1;1;1;1;0;0;MARRIBOHUA;3;
56263;2;0;21;Uruguay;R;84;186;4;5;5;A;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;51;70;78;66;65;66;66;71;55;58;56;65;50;71;68;66;71;83;74;76;73;66;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4273;20;0;0;0;1;1;1;1;0;0;MARRIBOHUA;13;
56264;2;0;28;Uruguay;R;81;188;4;4;4;A;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;74;47;54;57;60;59;59;49;44;49;52;75;83;68;53;68;82;59;78;75;72;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4487;22;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;1;
56265;2;0;36;Uruguay;R;80;183;5;5;5;A;47;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;CB;52;75;77;68;71;67;72;68;57;60;62;71;50;75;70;64;73;79;75;73;75;77;77;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;Default;0;131;0;4503;26;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;19;
56266;2;0;23;Uruguay;R;75;186;4;5;5;A;52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;54;74;76;71;66;62;70;62;57;52;52;71;50;73;71;69;78;82;75;76;78;74;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;1;Default;0;131;0;4212;22;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;6;
56267;2;0;30;Uruguay;R;70;174;5;5;5;A;52;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;RB;65;67;67;70;66;68;70;73;54;60;62;70;50;72;75;75;79;75;83;75;75;69;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4539;23;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;4;
56268;2;0;35;Argentina;L;71;172;4;4;4;B;3;3;0;0;1;1;0;0;0;1;0;0;0;0;0;0;LB;69;69;73;78;76;71;78;78;64;69;67;77;50;76;76;76;77;75;79;79;75;73;69;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4420;23;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;14;
56269;2;0;26;Uruguay;R;74;180;5;5;5;A;3;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;CMF;67;69;67;77;79;72;75;71;65;64;64;79;50;78;77;74;77;76;85;79;75;71;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;Default;0;131;0;4539;19;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;8;
56270;2;0;30;Argentina;R;75;175;6;5;5;A;65;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;60;68;72;71;75;69;70;68;67;65;71;71;50;80;75;70;73;73;80;75;77;79;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4340;28;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;18;
56271;2;0;22;Uruguay;R;69;170;4;5;5;A;136;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;CMF;60;69;67;74;75;75;72;72;62;64;64;74;50;80;80;73;73;71;84;75;75;69;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4511;19;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;17;
56272;2;0;22;Uruguay;R;75;178;3;5;5;A;63;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;CMF;62;60;77;70;63;72;66;71;62;59;60;71;50;68;75;70;73;68;73;78;77;65;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4451;21;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;5;
56273;2;0;23;Uruguay;R;64;164;4;5;5;A;53;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;SS;74;40;65;81;75;70;77;77;72;76;74;80;50;74;84;82;81;73;79;79;72;65;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4528;20;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;10;
56274;2;0;32;Uruguay;L;63;170;5;3;3;B;52;2;0;0;0;0;0;0;0;1;0;0;1;0;1;1;SS;75;44;66;79;72;68;71;72;69;72;71;77;50;78;85;85;83;63;80;78;72;72;70;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4366;25;0;0;0;2;1;1;1;0;0;SAQUTAMAGEL;11;
56275;2;0;21;Uruguay;R;84;188;4;4;4;A;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;73;46;54;57;61;59;64;44;47;45;52;74;84;73;54;72;78;60;77;83;66;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4528;21;0;0;0;1;1;1;3;0;0;SAQUTAMAGEL;12;
56276;2;0;31;Uruguay;R;91;193;6;5;5;C;54;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;29;78;49;51;54;58;57;61;44;47;41;50;79;81;65;50;66;87;55;78;72;75;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4540;18;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;25;
56277;2;0;21;Uruguay;L;79;180;4;4;4;A;48;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;CB;52;70;72;71;67;64;68;65;58;60;54;69;50;73;73;68;75;76;76;75;77;66;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;131;0;4366;18;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;2;
56278;2;0;31;Brazil;R;86;192;4;5;5;A;13;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;52;72;73;71;68;65;63;70;56;56;57;69;50;70;66;69;70;85;73;80;75;69;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4437;26;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;3;
56279;2;0;27;Uruguay;R;70;175;4;5;5;A;3;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;RB;69;61;67;73;69;67;71;70;59;59;62;73;50;70;74;76;80;78;80;76;72;66;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Default;0;131;0;4540;23;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;13;
56280;2;0;22;Uruguay;L;81;184;4;4;4;A;3;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;LB;64;54;62;72;69;72;70;77;62;64;57;68;50;70;67;77;80;81;75;83;70;66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4538;0;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;16;
56281;2;0;22;Uruguay;R;74;178;4;5;5;A;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;DMF;64;69;70;72;75;72;71;68;65;63;59;74;50;78;72;68;74;82;79;79;70;71;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4386;19;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;23;
56282;2;0;28;Argentina;R;68;170;4;5;5;A;52;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;RMF;71;38;65;81;69;71;75;71;65;72;77;77;50;68;82;83;77;71;75;72;73;69;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4503;26;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;24;
56283;2;0;36;Uruguay;L;79;179;2;4;4;B;48;5;0;0;0;0;0;0;0;0;0;1;1;0;1;0;SS;77;27;59;88;85;82;87;85;76;84;92;88;50;71;73;79;79;72;68;87;66;62;58;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Default;0;131;0;4273;25;0;0;0;2;4;1;1;0;0;SAQUTAMAGEL;20;
56284;2;0;19;Uruguay;L;70;175;3;4;4;A;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;LWF;65;34;61;73;67;64;72;74;60;59;65;73;50;69;78;78;81;70;72;75;73;63;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;1;Default;0;131;0;4261;27;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;15;
56285;2;0;34;Uruguay;R;74;179;4;5;5;A;54;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;77;33;73;72;68;69;64;67;77;53;54;73;50;81;74;70;75;75;80;77;77;68;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4511;20;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;9;
56286;2;0;25;Uruguay;R;85;197;4;4;4;A;58;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;71;34;83;72;64;71;64;71;70;52;49;68;50;72;63;61;71;85;70;73;71;65;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Default;0;131;0;4437;27;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;22;
56287;2;0;23;Uruguay;R;84;178;4;5;5;A;52;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;DMF;55;67;75;66;65;68;64;67;52;54;53;67;50;72;69;66;74;82;79;79;73;70;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Default;0;131;0;4386;23;0;0;0;1;1;1;1;0;0;SAQUTAMAGEL;7;
